sim_time,crosswalk_id,tls_id,ped_link_index,phase_index,phase_state,ped_link_state,ped_has_green,ped_has_red,pedestrian_only_phase,non_ped_green_count
20.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
20.5,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
20.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
20.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
21.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
21.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
21.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
21.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
21.0,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
21.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
21.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
21.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
21.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
21.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
21.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
21.5,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
21.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
21.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
22.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
22.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
22.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
22.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
22.0,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
22.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
22.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
22.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
22.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
22.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
22.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
22.5,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
22.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
22.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
23.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
23.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
23.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
23.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
23.0,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
23.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
23.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
23.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
23.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
23.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
23.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
23.5,NODE_8426,3849142980,16,3,rrrrgggGrrrrrrrrGrGG,G,True,False,False,6
23.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
23.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
