crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossingEdges,crossing_present,walkingarea_present,tlLogic_present,ped_link_indices,ped_phase_states,ped_has_green,ped_has_red,traci_status,traci_error,route_smoke_status,route_smoke_error,final_verdict,runtime_status,runtime_error,idlist_contains_tls,controlled_links_count,controlled_links_nonempty,ped_link_indices_in_range,ped_link_edges_match,current_state,current_state_in_xml,xml_phase_has_green,xml_phase_has_red,step_test_ok,promotion_source,final_candidate_class,nearest_junction_type,selected_for_generation,selected_for_patch,patch_action,patch_status,traci_ok,traci_controlled_links_count,traci_ped_link_indices,final_augmented_class,smart_signal_ready,red_only_phase_fix_needed,tls_creation_candidate,unsignalized_crosswalk,geometry_reject,manual_review,batch_source,batch_status,source_bucket,recovery_outcome,recovered,source_file
NODE_23039,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_23040,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_23041,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_5909,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_177916,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_164651,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_142586,436883154,436883154,:436883154_c0,-913006754#2 913006754#2,True,True,True,[14],"[{""linkIndex"": 14, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,17.0,True,True,True,GGGggrrrrgGGGgrGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_138942,13721232729,13721232729,:13721232729_c0,1498257479#3 -1498257479#3,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,10.0,True,True,True,GGgrrrGggr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_229146,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_83050,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_90747,11177412832,11177412832,:11177412832_c0,464445691#1 -464445691#1,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,UNAVAILABLE,[Errno 1] Operation not permitted,PASS,,PHASE6_READY_CONFIRMED,PASS,,True,3.0,True,True,True,GGr,True,True,True,True,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10353,4203244003,4203244003,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10369,3893042416,3893042416,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10376,436839905,436839905,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10377,436839905,436839905,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10381,3873291328,3873291328,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10382,3873291334,3873291334,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8369,1936511299,1936511299,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9628,436869136,436869136,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14951,4690479750,4690479750,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15151,4690479750,4690479750,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15152,8382866587,8382866587,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15201,4223315304,4223315304,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15205,4223315304,4223315304,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15219,8382882241,8382882241,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10148,8481450457,8481450457,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8024,12857535717,12857535717,,,True,True,True,[6],"[{""linkIndex"": 6, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14423,8382882241,8382882241,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_176196,3893042416,3893042416,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_6888,4203244003,4203244003,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_73917,3873291334,3873291334,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_120139,1936511299,1936511299,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_116154,8382866587,8382866587,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_232849,4690479750,4690479750,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_256826,3873291334,3873291334,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_20293,8481450457,8481450457,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_142629,3893042416,3893042416,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_133416,4690479750,4690479750,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_68494,12857535717,12857535717,,,True,True,True,[6],"[{""linkIndex"": 6, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_134401,436869136,436869136,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_132131,8382882241,8382882241,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_79766,4203244003,4203244003,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_83815,3873291328,3873291328,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_89083,4223315304,4223315304,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,PREVIOUS,,,,,,,,,,,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8062,8488666721,8488666721,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,5.0,[4],SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14609,2322074303,2322074303,,,True,True,True,[14],"[{""linkIndex"": 14, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,16.0,"[14, 15]",SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14611,2322074303,2322074303,,,True,True,True,[14],"[{""linkIndex"": 14, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,16.0,"[14, 15]",SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14613,2322074303,2322074303,,,True,True,True,[14],"[{""linkIndex"": 14, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,16.0,"[14, 15]",SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14614,2322074303,2322074303,,,True,True,True,[14],"[{""linkIndex"": 14, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,16.0,"[14, 15]",SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_14615,2322074303,2322074303,,,True,True,True,[14],"[{""linkIndex"": 14, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,16.0,"[14, 15]",SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15410,9271052085,9271052085,,,True,True,True,[6],"[{""linkIndex"": 6, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,7.0,[6],SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15411,2420018290,2420018290,,,True,True,True,[6],"[{""linkIndex"": 6, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,7.0,[6],SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_15413,436842118,436842118,,,True,True,True,[6],"[{""linkIndex"": 6, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,9.0,"[6, 7, 8]",SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_20512,7301027978,7301027978,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,6.0,[5],SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_20513,2374697789,2374697789,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,6.0,[5],SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_20516,11173361245,11173361245,,,True,True,True,[3],"[{""linkIndex"": 3, ""phase_states"": [""G"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,TLS_CREATION,FINAL_TLS_CREATION_CANDIDATE,priority,True,False,SEPARATE_TLS_CREATION_BATCH,,True,4.0,[3],SMART_SIGNAL_READY,True,False,False,False,False,False,TLS_CREATION,PHASE6_READY_CONFIRMED,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
