source_crosswalk_id,canonical_crosswalk_id,registry_crosswalk_id,id_mapping_method,id_mapping_confidence,crossing_edge,tls_id,from_edge,to_edge,match_distance_m,registry_status,implementation_status,runnable_for_signal_extension,crossing_lon,crossing_lat,original_csv_lon,original_csv_lat
LINK_78915,LINK_78915,,unmatched,none,,,,,,,,,,,,
LINK_102621,LINK_102621,,unmatched,none,,,,,,,,,,,,
LINK_11329,LINK_11329,,unmatched,none,,,,,,,,,,,,
NODE_74154,74154,74154,exact_strip_NODE,high,:1945254658_c1,1945254658,-773066536#1,348657481#0,64.1642970338651,distance_mapped,ready_for_simulation,True,127.00685315265254,37.56631302334509,,
NODE_9899,9899,9899,exact_strip_NODE,high,:436870729_c0,436870729,381452132,-420331825#4,217.72264525840652,patched_unsignalized,ready_for_simulation,True,127.00646653200272,37.56219717559836,127.0072946,37.56404617
NODE_125786,125786,125786,exact_strip_NODE,high,:1945254658_c1,1945254658,-773066536#1,348657481#0,72.678414383308,distance_mapped,ready_for_simulation,True,127.00685315265254,37.56631302334509,,
NODE_125787,125787,125787,exact_strip_NODE,high,:1945254658_c1,1945254658,-773066536#1,348657481#0,62.05169770286058,distance_mapped,ready_for_simulation,True,127.00685315265254,37.56631302334509,,
NODE_9901,9901,9901,exact_strip_NODE,high,:436870729_c0,436870729,381452132,-420331825#4,263.13444142092055,patched_unsignalized,ready_for_simulation,True,127.00646653200272,37.56219717559836,127.0075462,37.56441004
NODE_9900,9900,9900,exact_strip_NODE,high,:436870729_c0,436870729,381452132,-420331825#4,254.9372826424876,patched_unsignalized,ready_for_simulation,True,127.00646653200272,37.56219717559836,127.0074567,37.56435667
NODE_8167,8167,8167,exact_strip_NODE,high,:1945254687_c0,1945254687,773066536#1,773066536#2,195.11389037180956,patched_unsignalized,ready_for_simulation,True,127.00595976201863,37.56649106167155,127.0080121,37.56580372
NODE_8166,8166,8166,exact_strip_NODE,high,:1945254658_c1,1945254658,-773066536#1,348657481#0,74.1226433057345,distance_mapped,ready_for_simulation,True,127.00685315265254,37.56631302334509,,
NODE_8163,8163,8163,exact_strip_NODE,high,:1945254687_c0,1945254687,773066536#1,773066536#2,204.75051919090615,patched_unsignalized,ready_for_simulation,True,127.00595976201863,37.56649106167155,127.0080897,37.56572819
NODE_7661,7661,7661,exact_strip_NODE,high,:436870729_c0,436870729,381452132,-420331825#4,203.49436645987373,patched_unsignalized,ready_for_simulation,True,127.00646653200272,37.56219717559836,127.0069064,37.56400272
LINK_231834,LINK_231834,,unmatched,none,,,,,,,,,,,,
LINK_64827,LINK_64827,,unmatched,none,,,,,,,,,,,,
LINK_86812,LINK_86812,,unmatched,none,,,,,,,,,,,,
LINK_177912,LINK_177912,,unmatched,none,,,,,,,,,,,,
LINK_202556,LINK_202556,,unmatched,none,,,,,,,,,,,,
LINK_240200,LINK_240200,,unmatched,none,,,,,,,,,,,,
LINK_271404,LINK_271404,,unmatched,none,,,,,,,,,,,,
LINK_89578,LINK_89578,,unmatched,none,,,,,,,,,,,,
LINK_81094,LINK_81094,,unmatched,none,,,,,,,,,,,,
LINK_147477,LINK_147477,,unmatched,none,,,,,,,,,,,,
LINK_83050,LINK_83050,,unmatched,none,,,,,,,,,,,,
NODE_9117,9117,9117,exact_strip_NODE,high,:8111813384_c0,GS_8111813384,899499301#0,-899499301#1,349.2799948419051,patched_unsignalized,ready_for_simulation,True,127.02355303262917,37.566207447439425,127.0195623,37.5657863
LINK_150851,LINK_150851,,unmatched,none,,,,,,,,,,,,
LINK_229146,LINK_229146,,unmatched,none,,,,,,,,,,,,
LINK_251602,LINK_251602,,unmatched,none,,,,,,,,,,,,
LINK_211088,LINK_211088,,unmatched,none,,,,,,,,,,,,
LINK_65652,LINK_65652,,unmatched,none,,,,,,,,,,,,
LINK_110719,LINK_110719,,unmatched,none,,,,,,,,,,,,
LINK_131956,LINK_131956,,unmatched,none,,,,,,,,,,,,
LINK_231550,LINK_231550,,unmatched,none,,,,,,,,,,,,
NODE_9403,9403,9403,exact_strip_NODE,high,:13345282177_c1,joinedS_13202101917_13345282177_13345282183_414685910,1455210370,1455210361#0,12.55580626727902,A,ready_for_simulation,True,127.02330201301277,37.57148856697745,,
NODE_163164,163164,163164,exact_strip_NODE,high,:8111813375_c0,joinedS_11125409419_8111813374_8111813375,871052116#0,-218781562#0,9.462281322823026,A,ready_for_simulation,True,127.02350459194416,37.56774451883018,,
NODE_9404,9404,9404,exact_strip_NODE,high,:13345282177_c1,joinedS_13202101917_13345282177_13345282183_414685910,1455210370,1455210361#0,4.673001481945628,A,ready_for_simulation,True,127.02330201301277,37.57148856697745,,
NODE_127536,127536,127536,exact_strip_NODE,high,:8111813374_c0,joinedS_11125409419_8111813374_8111813375,-870977314#1,218781560,183.17249514987688,patched_unsignalized,ready_for_simulation,True,127.0237203708496,37.567882278770846,127.0233398,37.56951821
NODE_9445,9445,9445,exact_strip_NODE,high,:8111813374_c0,joinedS_11125409419_8111813374_8111813375,-870977314#1,218781560,40.557730209055016,A,ready_for_simulation,True,127.0237203708496,37.567882278770846,,
LINK_119210,LINK_119210,,unmatched,none,,,,,,,,,,,,
LINK_232532,LINK_232532,,unmatched,none,,,,,,,,,,,,
LINK_20293,LINK_20293,,unmatched,none,,,,,,,,,,,,
LINK_208949,LINK_208949,,unmatched,none,,,,,,,,,,,,
LINK_71260,LINK_71260,,unmatched,none,,,,,,,,,,,,
LINK_17905,LINK_17905,,unmatched,none,,,,,,,,,,,,
LINK_12641,LINK_12641,,unmatched,none,,,,,,,,,,,,
LINK_90747,LINK_90747,,unmatched,none,,,,,,,,,,,,
LINK_164651,LINK_164651,,unmatched,none,,,,,,,,,,,,
LINK_150972,LINK_150972,,unmatched,none,,,,,,,,,,,,
LINK_266315,LINK_266315,,unmatched,none,,,,,,,,,,,,
LINK_23736,LINK_23736,,unmatched,none,,,,,,,,,,,,
LINK_60054,LINK_60054,,unmatched,none,,,,,,,,,,,,
LINK_262775,LINK_262775,,unmatched,none,,,,,,,,,,,,
NODE_73941,73941,73941,exact_strip_NODE,high,:3846493836_c2,3846493836,-381447823#0,-913006754#1,370.5888484946052,patched_unsignalized,ready_for_simulation,True,127.00388859699945,37.55897577973662,127.0037177,37.5555536
NODE_9697,9697,9697,exact_strip_NODE,high,:11203083983_c0,11203083983,1209137355#1,198564925#6,95.61357114020456,recovered,auto_recovered_distance_rematch,True,126.9873467221118,37.56602765296048,,
LINK_9732,LINK_9732,,unmatched,none,,,,,,,,,,,,
LINK_89832,LINK_89832,,unmatched,none,,,,,,,,,,,,
NODE_8583,8583,8583,exact_strip_NODE,high,:8453967389_c1,GS_8453967389,911522751#1,910455717,81.38946036955384,recovered,auto_recovered_distance_rematch,True,127.0148771403648,37.56808974487035,,
NODE_137174,137174,137174,exact_strip_NODE,high,:1936511565_c0,joinedS_13204036887_1636410225_1936511565_8508478937,896413226#0,896413226#1,15.157848327798192,A,ready_for_simulation,True,127.01609066040388,37.569614236666176,,
NODE_8577,8577,8577,exact_strip_NODE,high,:8453967389_c1,GS_8453967389,911522751#1,910455717,81.36045909404102,recovered,auto_recovered_distance_rematch,True,127.0148771403648,37.56808974487035,,
NODE_8568,8568,8568,exact_strip_NODE,high,:13204036887_c0,joinedS_13204036887_1636410225_1936511565_8508478937,1436596477#4,732213459#3,1.772587842676133,A,ready_for_simulation,True,127.01567055755032,37.56961388745401,,
NODE_8567,8567,8567,exact_strip_NODE,high,:1936511565_c0,joinedS_13204036887_1636410225_1936511565_8508478937,896413226#0,896413226#1,4.9060190658554,A,ready_for_simulation,True,127.01609066040388,37.569614236666176,,
NODE_9886,9886,9886,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,214.09073730085328,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0023857,37.56776862
NODE_6891,6891,6891,exact_strip_NODE,high,:5973693860_c0,5973693860,599328597#0,1207199731#2,210.4272204962149,patched_unsignalized,ready_for_simulation,True,126.99713845036054,37.57066160178285,126.9978229,37.56878588
NODE_7408,7408,7408,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,166.6159701593811,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0025194,37.56667818
NODE_89,89,89,exact_strip_NODE,high,:5973693860_c0,5973693860,599328597#0,1207199731#2,215.309091829303,represented_by_patched_crossing,ready_for_simulation,True,126.99713845036054,37.57066160178285,126.9980519,37.56880235
NODE_7400,7400,7400,exact_strip_NODE,high,:414685829_c3,414685829,-1455518726,-1455518731,107.76527318889688,patched_unsignalized,ready_for_simulation,True,127.0023906394572,37.56466003906254,127.0025625,37.56563004
LINK_181021,LINK_181021,,unmatched,none,,,,,,,,,,,,
LINK_142707,LINK_142707,,unmatched,none,,,,,,,,,,,,
NODE_8579,8579,8579,exact_strip_NODE,high,:8453967389_c1,GS_8453967389,911522751#1,910455717,120.87782252597115,patched_unsignalized,ready_for_simulation,True,127.01487623664644,37.56803209689397,127.0162379,37.56787509
NODE_8580,8580,8580,exact_strip_NODE,high,:8453967389_c1,GS_8453967389,911522751#1,910455717,117.85235840488843,patched_unsignalized,ready_for_simulation,True,127.01487623664644,37.56803209689397,127.0162092,37.56814743
NODE_8682,8682,8682,exact_strip_NODE,high,:8453967389_c1,GS_8453967389,911522751#1,910455717,155.05897846691215,patched_unsignalized,ready_for_simulation,True,127.01487623664644,37.56803209689397,127.0162549,37.56711072
LINK_51413,LINK_51413,,unmatched,none,,,,,,,,,,,,
NODE_7001,7001,7001,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,308.84367427575046,patched_unsignalized,ready_for_simulation,True,126.9919979389216,37.56645574565273,126.9955216,37.56664952
NODE_7002,7002,7002,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,307.5406104138242,patched_unsignalized,ready_for_simulation,True,126.99203186908078,37.566206191262744,126.9955388,37.56642067
NODE_7008,7008,7008,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,175.9324160645252,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,126.997445,37.56650769
NODE_6734,6734,6734,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,30.56206800382725,A,ready_for_simulation,True,126.99203186908078,37.566206191262744,,
NODE_6652,6652,6652,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,186.4248895528392,patched_unsignalized,ready_for_simulation,True,126.9919979389216,37.56645574565273,126.9925544,37.56808652
NODE_6745,6745,6745,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,36.40410364102121,A,ready_for_simulation,True,126.99203186908078,37.566206191262744,,
NODE_7020,7020,7020,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,82.87407050644022,recovered,auto_recovered_distance_rematch,True,126.9989432070118,37.565463420763855,,
NODE_7018,7018,7018,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,99.9982560331234,recovered,auto_recovered_distance_rematch,True,126.9989432070118,37.565463420763855,,
NODE_7012,7012,7012,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,220.7614630377196,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,126.9981953,37.56736132
NODE_6755,6755,6755,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,39.95190694192008,A,ready_for_simulation,True,126.9919979389216,37.56645574565273,,
NODE_6725,6725,6725,exact_strip_NODE,high,:2374692785_c0,2374692785,184083187#1,184083187#2,67.12885769753268,recovered,auto_recovered_distance_rematch,True,126.9908471663756,37.566397947925005,,
NODE_6683,6683,6683,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,231.65083160540377,patched_unsignalized,ready_for_simulation,True,126.99203186908078,37.566206191262744,126.9927646,37.56419722
NODE_6738,6738,6738,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,65.16703544038857,recovered,auto_recovered_distance_rematch,True,126.99206784326267,37.566209371812825,,
NODE_6739,6739,6739,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,67.835798373943,recovered,auto_recovered_distance_rematch,True,126.99196190199513,37.56645278931571,,
NODE_6680,6680,6680,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,233.74962595655697,patched_unsignalized,ready_for_simulation,True,126.99203186908078,37.566206191262744,126.9930004,37.56423843
NODE_6655,6655,6655,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,179.01763492400576,patched_unsignalized,ready_for_simulation,True,126.9919979389216,37.56645574565273,126.992287,37.56805904
NODE_7407,7407,7407,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,179.5824506835881,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0024159,37.56698714
NODE_7409,7409,7409,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,200.15680811290085,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0021428,37.56675142
NODE_7406,7406,7406,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,203.07146172537904,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0021428,37.56697799
NODE_7405,7405,7405,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,174.00180872290574,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0024418,37.56677888
NODE_7396,7396,7396,exact_strip_NODE,high,:414685829_c3,414685829,-1455518726,-1455518731,106.29688135030784,patched_unsignalized,ready_for_simulation,True,127.0023906394572,37.56466003906254,127.002183,37.56560945
NODE_22045,22045,22045,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,203.40294988222425,patched_unsignalized,ready_for_simulation,True,126.99203186908078,37.566206191262744,126.9929601,37.56451992
NODE_22106,22106,22106,exact_strip_NODE,high,:1813641425_c0,1813641425,782892488#4,782892488#5,193.13732234129665,patched_unsignalized,ready_for_simulation,True,126.99203186908078,37.566206191262744,126.9927157,37.56454736
NODE_23051,23051,23051,exact_strip_NODE,high,:2374692785_c0,2374692785,184083187#1,184083187#2,85.80254139301908,recovered,auto_recovered_distance_rematch,True,126.9908471663756,37.566397947925005,,
NODE_9878,9878,9878,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,225.50171471581285,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,126.9979739,37.56734301
NODE_9887,9887,9887,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,172.44368457747476,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0025165,37.56704664
NODE_6740,6740,6740,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,63.32384916539864,recovered,auto_recovered_distance_rematch,True,126.99196190199513,37.56645278931571,,
NODE_6735,6735,6735,exact_strip_NODE,high,:2374692777_c0,2374692777,184083187#0,184083187#1,35.37618458124717,A,ready_for_simulation,True,126.9919979389216,37.56645574565273,,
NODE_7410,7410,7410,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,210.54866046280517,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.002022,37.56667362
NODE_7411,7411,7411,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,216.8500048939977,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0020048,37.56706267
NODE_6727,6727,6727,exact_strip_NODE,high,:2374692785_c0,2374692785,184083187#1,184083187#2,61.87981328755357,recovered,auto_recovered_distance_rematch,True,126.9908471663756,37.566397947925005,,
NODE_6896,6896,6896,exact_strip_NODE,high,:5973693860_c0,5973693860,599328597#0,1207199731#2,236.190323545878,patched_unsignalized,ready_for_simulation,True,126.99713845036054,37.57066160178285,126.9980731,37.56860737
NODE_7419,7419,7419,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,195.6617738202613,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,127.0002711,37.56689791
NODE_7425,7425,7425,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,126.75256038896718,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,126.9990435,37.56660268
NODE_7434,7434,7434,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,151.9741894255417,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,126.9990147,37.56683154
NODE_7332,7332,7332,exact_strip_NODE,high,:1945254735_c2,1945254735,420334155#3,-773066536#3,243.85467970680116,patched_unsignalized,ready_for_simulation,True,127.00441946309188,37.566695826548624,127.0019918,37.56776176
NODE_122275,122275,122275,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,173.41013266369114,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,127.0002539,37.56665761
NODE_10328,10328,10328,exact_strip_NODE,high,:5973693860_c0,5973693860,599328597#0,1207199731#2,230.90978170131092,patched_unsignalized,ready_for_simulation,True,126.99713845036054,37.57066160178285,126.9981306,37.56867603
NODE_6902,6902,6902,exact_strip_NODE,high,:5973693860_c0,5973693860,599328597#0,1207199731#2,230.39216333792717,patched_unsignalized,ready_for_simulation,True,126.99713845036054,37.57066160178285,126.9978402,37.56860279
NODE_7007,7007,7007,exact_strip_NODE,high,:4202879197_c0,4202879197,-117784411#0,420348555#0,195.0623380342555,patched_unsignalized,ready_for_simulation,True,126.9989779548207,37.56545531323163,126.9974363,37.56674798
LINK_280415,LINK_280415,,unmatched,none,,,,,,,,,,,,
LINK_116154,LINK_116154,,unmatched,none,,,,,,,,,,,,
LINK_98240,LINK_98240,,unmatched,none,,,,,,,,,,,,
LINK_281011,LINK_281011,,unmatched,none,,,,,,,,,,,,
LINK_196143,LINK_196143,,unmatched,none,,,,,,,,,,,,
LINK_228582,LINK_228582,,unmatched,none,,,,,,,,,,,,
LINK_39038,LINK_39038,,unmatched,none,,,,,,,,,,,,
LINK_180758,LINK_180758,,unmatched,none,,,,,,,,,,,,
LINK_43356,LINK_43356,,unmatched,none,,,,,,,,,,,,
LINK_243810,LINK_243810,,unmatched,none,,,,,,,,,,,,
LINK_135150,LINK_135150,,unmatched,none,,,,,,,,,,,,
LINK_108305,LINK_108305,,unmatched,none,,,,,,,,,,,,
LINK_141309,LINK_141309,,unmatched,none,,,,,,,,,,,,
LINK_218464,LINK_218464,,unmatched,none,,,,,,,,,,,,
LINK_167180,LINK_167180,,unmatched,none,,,,,,,,,,,,
LINK_264638,LINK_264638,,unmatched,none,,,,,,,,,,,,
LINK_130715,LINK_130715,,unmatched,none,,,,,,,,,,,,
NODE_8062,8062,8062,exact_strip_NODE,high,:8209566040_c0,8209566040,1283637490#2,770890589#3,203.02150796624352,patched_unsignalized,ready_for_simulation,True,127.00910465279112,37.56807545875095,127.011425,37.56789968
LINK_28118,LINK_28118,,unmatched,none,,,,,,,,,,,,
LINK_242148,LINK_242148,,unmatched,none,,,,,,,,,,,,
LINK_187335,LINK_187335,,unmatched,none,,,,,,,,,,,,
LINK_1149,LINK_1149,,unmatched,none,,,,,,,,,,,,
LINK_148352,LINK_148352,,unmatched,none,,,,,,,,,,,,
LINK_155216,LINK_155216,,unmatched,none,,,,,,,,,,,,
LINK_67096,LINK_67096,,unmatched,none,,,,,,,,,,,,
LINK_168397,LINK_168397,,unmatched,none,,,,,,,,,,,,
LINK_187451,LINK_187451,,unmatched,none,,,,,,,,,,,,
LINK_66665,LINK_66665,,unmatched,none,,,,,,,,,,,,
NODE_15244,15244,15244,exact_strip_NODE,high,:10185125540_c0,10185125540,1201492606#1,1110186416#10,302.14290349486566,patched_unsignalized,ready_for_simulation,True,126.96875727191802,37.555200405247746,126.9655651,37.55419721
NODE_15152,15152,15152,exact_strip_NODE,high,:13381886428_c0,13381886428,1459110256#0,620604512#1,266.096502083756,patched_unsignalized,ready_for_simulation,True,126.96357279374466,37.56109784775759,126.9651863,37.55904535
NODE_15197,15197,15197,exact_strip_NODE,high,:13381886428_c0,13381886428,1459110256#0,620604512#1,278.46231058568225,patched_unsignalized,ready_for_simulation,True,126.96357279374466,37.56109784775759,126.9651547,37.55890117
LINK_209032,LINK_209032,,unmatched,none,,,,,,,,,,,,
LINK_156498,LINK_156498,,unmatched,none,,,,,,,,,,,,
NODE_8609,8609,8609,exact_strip_NODE,high,:2376668250_c2,joinedS_2376668250_3274291454,180192153#1,770891519#0,256.7885411552239,patched_unsignalized,ready_for_simulation,True,127.01076685189096,37.57155590990129,127.0121469,37.56949128
NODE_8606,8606,8606,exact_strip_NODE,high,:8453967389_c2,GS_8453967389,-910455717,911522751#3,239.80053414224716,patched_unsignalized,ready_for_simulation,True,127.01476978193293,37.56803314495191,127.0122934,37.56897406
NODE_8607,8607,8607,exact_strip_NODE,high,:8453967389_c2,GS_8453967389,-910455717,911522751#3,249.31056495955428,patched_unsignalized,ready_for_simulation,True,127.01476978193293,37.56803314495191,127.0121698,37.56896263
NODE_8612,8612,8612,exact_strip_NODE,high,:3830591792_c0,3830591792,180192153#3,180192153#4,259.61558783405064,patched_unsignalized,ready_for_simulation,True,127.01160843059404,37.57177611107909,127.012259,37.56949356
LINK_260247,LINK_260247,,unmatched,none,,,,,,,,,,,,
LINK_41280,LINK_41280,,unmatched,none,,,,,,,,,,,,
LINK_44500,LINK_44500,,unmatched,none,,,,,,,,,,,,
LINK_24931,LINK_24931,,unmatched,none,,,,,,,,,,,,
LINK_23970,LINK_23970,,unmatched,none,,,,,,,,,,,,
LINK_186738,LINK_186738,,unmatched,none,,,,,,,,,,,,
LINK_137776,LINK_137776,,unmatched,none,,,,,,,,,,,,
LINK_273448,LINK_273448,,unmatched,none,,,,,,,,,,,,
LINK_214362,LINK_214362,,unmatched,none,,,,,,,,,,,,
LINK_100063,LINK_100063,,unmatched,none,,,,,,,,,,,,
LINK_258928,LINK_258928,,unmatched,none,,,,,,,,,,,,
LINK_214921,LINK_214921,,unmatched,none,,,,,,,,,,,,
NODE_20729,20729,20729,exact_strip_NODE,high,:4276255151_c0,4276255151,428537726#2,428537726#3,222.86801595614912,patched_unsignalized,ready_for_simulation,True,126.99831822823045,37.56415750657485,126.9986741,37.56216751
NODE_7066,7066,7066,exact_strip_NODE,high,:11346754526_c0,11346754526,-772527390#3,772527390#3,261.37284635680396,patched_unsignalized,ready_for_simulation,True,126.99321305096846,37.56088447397851,126.9960868,37.56155298
NODE_6527,6527,6527,exact_strip_NODE,high,:7311080426_c0,7311080426,782892489#7,782892489#8,368.0973529728519,patched_unsignalized,ready_for_simulation,True,126.98798908013802,37.56430579957816,126.9889357,37.5610748
LINK_913,LINK_913,,unmatched,none,,,,,,,,,,,,
LINK_239893,LINK_239893,,unmatched,none,,,,,,,,,,,,
LINK_208146,LINK_208146,,unmatched,none,,,,,,,,,,,,
LINK_33399,LINK_33399,,unmatched,none,,,,,,,,,,,,
LINK_104700,LINK_104700,,unmatched,none,,,,,,,,,,,,
LINK_93053,LINK_93053,,unmatched,none,,,,,,,,,,,,
NODE_8077,8077,8077,exact_strip_NODE,high,:8209566040_c0,8209566040,1283637490#2,770890589#3,164.74785998910392,patched_unsignalized,ready_for_simulation,True,127.00910465279112,37.56807545875095,127.009427,37.5695476
NODE_9896,9896,9896,exact_strip_NODE,high,:8209566040_c0,8209566040,1283637490#2,770890589#3,183.11344749219185,patched_unsignalized,ready_for_simulation,True,127.00910465279112,37.56807545875095,127.0094012,37.56971924
NODE_15436,15436,15436,exact_strip_NODE,high,:8209566040_c0,8209566040,1283637490#2,770890589#3,278.76156935830596,patched_unsignalized,ready_for_simulation,True,127.00910465279112,37.56807545875095,127.0097457,37.56559648
LINK_125027,LINK_125027,,unmatched,none,,,,,,,,,,,,
LINK_75603,LINK_75603,,unmatched,none,,,,,,,,,,,,
LINK_268226,LINK_268226,,unmatched,none,,,,,,,,,,,,
NODE_9830,9830,9830,exact_strip_NODE,high,:4276255150_c0,4276255150,428537726#4,-198564928#23,13.950169245942265,A,ready_for_simulation,True,126.99851790489608,37.564357538156315,,
NODE_67359,67359,67359,exact_strip_NODE,high,:1945254687_c0,1945254687,773066536#1,773066536#2,71.52441020952669,recovered,auto_recovered_distance_rematch,True,127.0059424381811,37.566495365149144,,
NODE_9832,9832,9832,exact_strip_NODE,high,:4276255152_c0,4276255152,198564928#21,-198564928#21,12.33138693002274,A,ready_for_simulation,True,126.9980884073744,37.56434980264768,,
NODE_9833,9833,9833,exact_strip_NODE,high,:4276255150_c0,4276255150,428537726#4,-198564928#23,11.67867831916538,A,ready_for_simulation,True,126.99851790489608,37.564357538156315,,
NODE_7349,7349,7349,exact_strip_NODE,high,:414685829_c3,414685829,-1455518726,-1455518731,22.92026603816303,A,ready_for_simulation,True,127.0023906394572,37.56466003906254,,
NODE_7346,7346,7346,exact_strip_NODE,high,:414685829_c2,414685829,-1455518727#0,-1455518732,15.09735428456008,A,ready_for_simulation,True,127.0023750089023,37.56461155949015,,
NODE_7347,7347,7347,exact_strip_NODE,high,:414685829_c3,414685829,-1455518726,-1455518731,17.454911467905557,A,ready_for_simulation,True,127.0023906394572,37.56466003906254,,
NODE_7358,7358,7358,exact_strip_NODE,high,:4276255150_c0,4276255150,428537726#4,-198564928#23,11.820183429510111,A,ready_for_simulation,True,126.99851790489608,37.564357538156315,,
NODE_6939,6939,6939,exact_strip_NODE,high,:4276255152_c0,4276255152,198564928#21,-198564928#21,6.552949022389261,A,ready_for_simulation,True,126.9980884073744,37.56434980264768,,
NODE_7365,7365,7365,exact_strip_NODE,high,:4276255150_c0,4276255150,428537726#4,-198564928#23,12.497975553183364,A,ready_for_simulation,True,126.99851790489608,37.564357538156315,,
NODE_6942,6942,6942,exact_strip_NODE,high,:4276255152_c0,4276255152,198564928#21,-198564928#21,93.7672083837323,recovered,auto_recovered_distance_rematch,True,126.99808803176565,37.56437863513363,,
NODE_6941,6941,6941,exact_strip_NODE,high,:4276255152_c0,4276255152,198564928#21,-198564928#21,93.45737952266148,recovered,auto_recovered_distance_rematch,True,126.99808803176565,37.56437863513363,,
NODE_7341,7341,7341,exact_strip_NODE,high,:414685829_c0,414685829,1455518732,1455518727#0,19.630412263936773,A,ready_for_simulation,True,127.00248990965102,37.564616253060024,,
NODE_9820,9820,9820,exact_strip_NODE,high,:11346754526_c0,11346754526,-772527390#3,772527390#3,243.368303128708,patched_unsignalized,ready_for_simulation,True,126.99321305096846,37.56088447397851,126.9958913,37.5615072
NODE_7530,7530,7530,exact_strip_NODE,high,:4276255151_c0,4276255151,428537726#2,428537726#3,116.95826437840964,patched_unsignalized,ready_for_simulation,True,126.99831822823045,37.56415750657485,126.9985692,37.56311954
NODE_7343,7343,7343,exact_strip_NODE,high,:414685829_c0,414685829,1455518732,1455518727#0,24.776829027978927,A,ready_for_simulation,True,127.00248990965102,37.564616253060024,,
NODE_7342,7342,7342,exact_strip_NODE,high,:414685829_c0,414685829,1455518732,1455518727#0,23.640033731370455,A,ready_for_simulation,True,127.00248990965102,37.564616253060024,,
NODE_7350,7350,7350,exact_strip_NODE,high,:414685829_c1,414685829,1455518731,1455518726,17.826577546455525,A,ready_for_simulation,True,127.0023899156634,37.564642633364016,,
LINK_207236,LINK_207236,,unmatched,none,,,,,,,,,,,,
LINK_25583,LINK_25583,,unmatched,none,,,,,,,,,,,,
LINK_122540,LINK_122540,,unmatched,none,,,,,,,,,,,,
LINK_100038,LINK_100038,,unmatched,none,,,,,,,,,,,,
LINK_84414,LINK_84414,,unmatched,none,,,,,,,,,,,,
