crosswalk_id,sumo_crosswalk_alive_status,is_alive_in_sumo_network,phase6_ready_confirmed,sumo_alive_source,in_ready_candidates,in_red_only_phase_fix,in_unsignalized_crosswalks,in_tls_creation_candidates,in_geometry_reject,in_manual_review
NODE_8614,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
LINK_73341,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9634,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5647,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_101145,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_138395,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_159607,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8191,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8184,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_20739,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_21805,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_53546,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_241836,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_227486,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_16484,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_202359,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_185781,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_53935,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_153649,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_239353,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_41337,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_64757,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_54426,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_254465,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_6830,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_64385,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_137452,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_141039,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6651,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_14818,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5912,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_5899,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_101007,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_104659,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10360,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6897,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7320,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10350,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_10357,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10359,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_6485,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6486,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6496,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_15410,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6484,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6474,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6827,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6645,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6775,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6807,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_9705,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_122035,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6632,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9694,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6597,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_133605,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_110765,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_161197,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_188293,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
LINK_118905,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_74874,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_164776,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_232849,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6701,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6702,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6704,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6685,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_23053,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6705,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6706,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6703,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6684,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6686,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_9714,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6710,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6682,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_13014,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_133416,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_14951,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15151,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5590,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_91564,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_280907,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_104438,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_250282,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_81974,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6829,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_256669,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_265448,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
LINK_261333,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_21803,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6026,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_114760,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_214528,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_214527,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6831,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_214526,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_89767,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_138942,PHASE6_READY_CONFIRMED,True,True,phase6_ready_candidates.csv|phase6_ready_candidates_traci_confirmed.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,False,False,False,False,False
NODE_119583,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_5760,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_119046,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5935,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5932,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9661,UNSIGNALIZED_CROSSWALK,True,False,unsignalized_crosswalks.csv|geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,True,False,False,False
NODE_9658,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5782,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_23043,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5811,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5934,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_119054,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9663,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5975,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6276,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_5781,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5963,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_67360,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_239902,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_68010,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_10261,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9660,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6343,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5759,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_6019,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_179107,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_119045,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5933,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5666,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5826,UNSIGNALIZED_CROSSWALK,True,False,unsignalized_crosswalks.csv|geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,True,False,False,False
LINK_171758,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_173604,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_148824,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_121248,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_99304,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_179767,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_279472,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_281698,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_73940,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_32847,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_8064,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5825,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5823,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15257,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9633,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6822,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9632,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_132131,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_177162,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_31837,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_142629,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_228468,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_43439,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_19804,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_24125,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_275096,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10369,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_14954,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
