crosswalk_id,original_rank,real_lon,real_lat,current_sumo_lon,current_sumo_lat,generated_lon,generated_lat,mapping_distance_m,failure_category,nearest_tls_id,nearest_tls_distance_m,nearby_node_id,nearby_node_distance_m,candidate_edge_id,candidate_edge_distance_m,candidate_edge_function,candidate_edge_from_node,candidate_edge_to_node,candidate_edge_angle,candidate_rank,suggested_pair_rank,note
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,9357585533,20.392,218915135#4,1.278,normal,8484958062,9357585533,198.77,1,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,9355249244,1049.056,178441449#3,3.96,normal,9355249244,9355249195,24.88,2,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,6036160339,834.502,640794429#1,5.351,normal,6036160339,9355249241,212.53,3,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,7300992880,25.281,921117704#0,13.715,normal,7300992880,7301015588,20.45,4,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,9357585533,20.392,218915135#5,19.059,normal,9357585533,10864285557,198.15,5,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,9357585533,20.392,913406478,19.23,normal,3053674659,9357585533,258.45,6,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,10864285557,21.644,-913409138,19.519,normal,7300992880,10864285557,107.28,7,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_22103,48,126.98009887303236,37.559554574319264,126.98193142986533,37.560224687045206,,,177.89,LOCATION_TOO_FAR,11203052960,178.544,8484958062,46.277,913405361,21.268,normal,8484958062,3053674659,136.73,8,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,5318244926,4.87,1230789311,0.297,normal,11414286288,5318244926,168.93,1,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,11414286288,5.093,1415923126#3,3.979,normal,11414286298,11414286288,271.84,2,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,11414286288,5.093,1415923126#4,4.836,normal,11414286288,13012013153,259.03,3,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,13012013153,17.455,1415923121#1,5.375,normal,13012013153,13721232750,87.4,4,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,11414286288,5.093,-1415923126#3,5.95,normal,11414286288,11414286298,91.84,5,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,11414286298,5.701,1230789306#4,6.326,normal,5194567167,11414286298,178.49,6,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,11414286298,5.701,1415923126#2,6.599,normal,13721232750,11414286298,271.63,7,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_5938,49,126.97689701422458,37.56684067381058,126.9769693291261,37.566637556874426,,,23.468,MANUAL_REVIEW_NEEDED,5851251266,29.77,11414286288,5.093,-1415923126#4,6.618,normal,13012013153,11414286288,79.03,8,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
