canonical_network_version,crosswalk_id,crossing_edge,tls_id,ped_link_indices,from_edge,to_edge,vehicle_conflict_edges,approach_lanes,match_distance_m,path_uses_crossing,path_uses_walkingarea,tlLogic_exists_in_net_xml,exists_in_connection_tl,is_netconvert_ghost_tls,registry_status,implementation_status,c_subtype,recovery_status,recovery_source,network_net_sha256,netconvert_options_sha256,sumo_version,netconvert_version,validated_at,validated_by,crossing_lon,crossing_lat,matched_radius_m,distance_bucket,mapping_confidence,control_mode,runnable_for_signal_extension,runnable_for_unsignalized_sim,requires_patch,interpretation_note,original_failure_reason,override_reason,notes
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6428,:2457731125_c0,2457731125,3,1339697075#0,237901345#0,1339697075#0|1339697075#1,1339697075#0_1|1339697075#0_2|1339697075#0_3,313.1133713451709,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.97705108541774,37.55497448437383,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6429,:436856276_c0,436856276,16,1454603285#2,1454603281#0,1454603282#3|1454603285#2|357958295|-357958295|1454603281#0|1454603287#0,1454603282#3_1|1454603282#3_2|1454603282#3_3|1454603282#3_4|1454603285#2_1|1454603285#2_2|1454603285#2_3|1454603285#2_4|357958295_1,287.9561987352189,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98210529430315,37.552263008899196,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6444,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,13.835372497570672,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6445,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,22.9210553008606,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6446,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,27.684418221704345,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6447,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,37.16664476596245,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6451,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,38.42260712817192,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6452,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,58.56089778437568,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98797182003952,37.56430140479245,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6453,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,63.23042221000102,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98797182003952,37.56430140479245,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6456,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,69.29712107329966,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98797182003952,37.56430140479245,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6459,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,77.82156523449635,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98797182003952,37.56430140479245,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6465,:11203083980_c0,11203083980,2,1209137354#1,913565824#4,913565824#2|913565824#4,913565824#2_1|913565824#2_2,4.280027709774625,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98770896076238,37.56597498106772,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6467,:2374692796_c0,2374692796,5,184083187#3,184083187#4,184083187#3|329995231#1|-329995231#1|184083187#4,184083187#3_1|184083187#3_2|184083187#3_3|329995231#1_1,87.29022299202518,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98837859283408,37.56630065029044,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6471,:11203083987_c0,11203083987,3,1209137356#1,782892488#1,782892488#0|782892488#1,782892488#0_1|782892488#0_2|782892488#0_3,24.349584534574046,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.9878844826597,37.56608512803767,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6473,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,26.953648867936565,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6474,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,75.81880451142231,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98734672211181,37.56602765296048,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6477,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,11.20145621544862,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6480,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,155.6152155555419,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6481,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,148.7502424117893,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6484,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,157.64048794409356,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6485,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,150.50424975961388,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6486,:11203083983_c0,11203083983,3,1209137355#1,198564925#6,198564925#4|198564925#6,198564925#4_1|198564925#4_2|198564925#4_3,160.62173769481282,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.987345162238,37.566070884559224,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6493,:436718743_c0,436718743,7,218919060#3,218919060#4,218919060#3|233652296#0|-233652296#1|218919060#4,218919060#3_1|218919060#3_2|218919060#3_3|218919060#3_4|233652296#0_1,207.82621908855054,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98575021254587,37.57005131735827,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6494,:436718743_c0,436718743,7,218919060#3,218919060#4,218919060#3|233652296#0|-233652296#1|218919060#4,218919060#3_1|218919060#3_2|218919060#3_3|218919060#3_4|233652296#0_1,232.742333952851,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98575021254587,37.57005131735827,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6495,:2374692796_c0,2374692796,5,184083187#3,184083187#4,184083187#3|329995231#1|-329995231#1|184083187#4,184083187#3_1|184083187#3_2|184083187#3_3|329995231#1_1,195.31585325284536,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98841480445546,37.566301312605944,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6496,:436718743_c0,436718743,7,218919060#3,218919060#4,218919060#3|233652296#0|-233652296#1|218919060#4,218919060#3_1|218919060#3_2|218919060#3_3|218919060#3_4|233652296#0_1,233.94931219229673,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98575021254587,37.57005131735827,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6497,:2374692796_c0,2374692796,5,184083187#3,184083187#4,184083187#3|329995231#1|-329995231#1|184083187#4,184083187#3_1|184083187#3_2|184083187#3_3|329995231#1_1,196.73547240722496,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98841480445546,37.566301312605944,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6498,:2374692796_c0,2374692796,5,184083187#3,184083187#4,184083187#3|329995231#1|-329995231#1|184083187#4,184083187#3_1|184083187#3_2|184083187#3_3|329995231#1_1,185.69551987774548,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98841480445546,37.566301312605944,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6511,:11203052956_c0,11203052956,3,1209133879#1,781985786#1,781985786#0|781985786#1,781985786#0_1|781985786#0_2|781985786#0_3,332.86674063512856,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98238785154203,37.56042309727564,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6512,:2087933376_c1,2087933376,4,198691077#6,198691077#7,198691061#6|198691077#6|198691078#4|198691077#7,198691061#6_1|198691077#6_1|198691078#4_1,316.85916986264516,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98512764242633,37.56380412118986,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6527,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,368.0973529728519,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98798908013802,37.56430579957816,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6531,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,342.17274945951505,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.99321305096846,37.56088447397851,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,6583,:11203052956_c0,11203052956,3,1209133879#1,781985786#1,781985786#0|781985786#1,781985786#0_1|781985786#0_2|781985786#0_3,501.65803238955993,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,126.98238785154203,37.56042309727564,,,,,False,False,False,,distance_exceeded,,distance_exceeded
