sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
2.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,12.0,14.0,False,False,ped_link_not_green
2.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,30.0,32.0,False,False,not_pedestrian_only_phase
2.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,28.0,30.0,False,False,ped_link_not_green
2.1,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.9,36.0,False,False,not_pedestrian_only_phase
2.1,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.9,79.0,False,False,ped_link_not_green
2.1,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.9,36.0,False,False,not_pedestrian_only_phase
2.1,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.9,64.0,False,False,ped_link_not_green
2.1,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.9,14.0,False,False,ped_link_not_green
2.1,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.9,32.0,False,False,not_pedestrian_only_phase
2.1,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.9,30.0,False,False,ped_link_not_green
2.2,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.8,36.0,False,False,not_pedestrian_only_phase
2.2,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.8,79.0,False,False,ped_link_not_green
2.2,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.8,36.0,False,False,not_pedestrian_only_phase
2.2,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.8,64.0,False,False,ped_link_not_green
2.2,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.8,14.0,False,False,ped_link_not_green
2.2,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.8,32.0,False,False,not_pedestrian_only_phase
2.2,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.8,30.0,False,False,ped_link_not_green
2.3,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.7,36.0,False,False,not_pedestrian_only_phase
2.3,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.7,79.0,False,False,ped_link_not_green
